archivo,titulo,autor,tematica,fuente
cuento_0479.txt,La Princesa del Reino de los Espíritus,Desconocido,princesas_y_castillos,1007 Folk Stories Around the World (Kaggle)
cuento_0480.txt,La Princesa Adit y los Pájaros Dorados,Desconocido,princesas_y_castillos,1008 Folk Stories Around the World (Kaggle)
cuento_0481.txt,El Rey Essiya y el Rey de las Aves,Desconocido,princesas_y_castillos,1009 Folk Stories Around the World (Kaggle)
cuento_0482.txt,El Castillo de Fuego y el Caballero Desaparecido,Desconocido,princesas_y_castillos,1010 Folk Stories Around the World (Kaggle)
cuento_0483.txt,Las Seis Princesas de Nieve y el Gigante del Vapor,Desconocido,princesas_y_castillos,1011 Folk Stories Around the World (Kaggle)
cuento_0484.txt,La Princesa de la Montaña de la Reina Dorada,Desconocido,princesas_y_castillos,1012 Folk Stories Around the World (Kaggle)
cuento_0485.txt,La Condesa y el Fantasma del Castillo,Desconocido,princesas_y_castillos,1013 Folk Stories Around the World (Kaggle)
cuento_0486.txt,El Rey O'Toole y el Ganso Mágico,Desconocido,princesas_y_castillos,1014 Folk Stories Around the World (Kaggle)
cuento_0487.txt,La Princesa que Siempre Decía Por Favor,Desconocido,princesas_y_castillos,1015 Folk Stories Around the World (Kaggle)
cuento_0488.txt,La Princesa que Aprendió a Decir Por Favor,Desconocido,princesas_y_castillos,1016 Folk Stories Around the World (Kaggle)
cuento_0489.txt,La Reina Quilla y el Reino de los Grandes Cambios,Desconocido,princesas_y_castillos,1017 Folk Stories Around the World (Kaggle)
cuento_0490.txt,La Princesa Azulverde y las Siete Ciudades Encantadas,Desconocido,princesas_y_castillos,1018 Folk Stories Around the World (Kaggle)
cuento_0491.txt,La Princesa de los Anillos Encantados,Desconocido,princesas_y_castillos,1019 Folk Stories Around the World (Kaggle)
cuento_0492.txt,La Princesa Honoria y los Siete Príncipes Encantados,Desconocido,princesas_y_castillos,1020 Folk Stories Around the World (Kaggle)
cuento_0493.txt,"La Princesa de las Estrellas Doradas""",Desconocido,princesas_y_castillos,1021 Folk Stories Around the World (Kaggle)
cuento_0494.txt,La Princesa Eufemia y la Isla de las Siete Ciudades,Desconocido,princesas_y_castillos,1022 Folk Stories Around the World (Kaggle)
cuento_0495.txt,La Princesa Perla y el Palacio del Lago Encantado,Desconocido,princesas_y_castillos,1023 Folk Stories Around the World (Kaggle)
cuento_0496.txt,La Princesa de la Montaña de Bronce,Desconocido,princesas_y_castillos,1024 Folk Stories Around the World (Kaggle)
cuento_0497.txt,La Reina María Teresa y el Complot del Cardenal,Desconocido,princesas_y_castillos,1025 Folk Stories Around the World (Kaggle)
cuento_0498.txt,La Princesa de las Alas de Plata y el Dragón de Seis Cabezas,Desconocido,princesas_y_castillos,1026 Folk Stories Around the World (Kaggle)
cuento_0499.txt,La Reina del Perejil,Desconocido,princesas_y_castillos,1027 Folk Stories Around the World (Kaggle)
cuento_0500.txt,Los Dos Reyes Sabios,Desconocido,princesas_y_castillos,1028 Folk Stories Around the World (Kaggle)
cuento_0501.txt,"El Príncipe, la Princesa y la Montaña de los Simurgs",Desconocido,princesas_y_castillos,1029 Folk Stories Around the World (Kaggle)
cuento_0502.txt,La Princesa Helena y el Príncipe Inconstante,Desconocido,princesas_y_castillos,1030 Folk Stories Around the World (Kaggle)
cuento_0503.txt,La Princesa y el Príncipe Rana,Desconocido,princesas_y_castillos,1031 Folk Stories Around the World (Kaggle)
cuento_0504.txt,La Princesa Orgullosa y el Rey Pico de Tordo,Desconocido,princesas_y_castillos,1032 Folk Stories Around the World (Kaggle)
cuento_0505.txt,El Príncipe Simpletón y las Tres Princesas Dormidas,Desconocido,princesas_y_castillos,1033 Folk Stories Around the World (Kaggle)
cuento_0506.txt,Las Tres Princesas del Castillo Encantado,Desconocido,princesas_y_castillos,1034 Folk Stories Around the World (Kaggle)
cuento_0507.txt,La Princesa y el Guisante,Desconocido,princesas_y_castillos,1035 Folk Stories Around the World (Kaggle)
cuento_0508.txt,Los Artilleros Reales de la Pradera,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0509.txt,La Reina Quilla y el Reino de los Grandes Cambios,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0510.txt,La Reina María Teresa y el Complot del Cardena,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0511.txt,La Reina Victoria y la Lluvia del Castillo,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0512.txt,El Dragón de la Biblioteca Real,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0513.txt,La Princesa Peach y los Hermanos Mario,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0514.txt,La Princesa Aoife y los Dos Reinos de la Innovación,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0515.txt,El Palacio Encantado de Vaticaño,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0516.txt,El Príncipe Nuada y el Ejército Dorado,Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0517.txt,"""La Reina Isabella y el Reino de Eurolandia""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0518.txt,"""Los Tres Hermanos y la Princesa Enferma""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0519.txt,"""Marie y el Reino de Francia""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0520.txt,"""El Rey Babur y los Palacios de Persia""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0521.txt,"""La Princesa Bluebell y la Isla de la Unidad""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0522.txt,"""La Princesa Daisy y el Reino de las Nubes""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0523.txt,"""El Castillo del Conocimiento""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0524.txt,"""La Princesa Alise y el Remolino Encantado""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0525.txt,"""La Princesa Therese y la Gran Fiesta de Otoño""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0526.txt,"""El Príncipe Asoka y la Espada Encantada""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0527.txt,"""El Príncipe Leo y los Guardianes de las Estrellas""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0528.txt,"""La Princesa Bella y el Castillo Encantado""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0529.txt,"""La Princesa Pari y el Festival de la Lluvia""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0530.txt,"""Las Princesas de la Polinomia Encantada""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0531.txt,"""El Príncipe Akbar y la Corona del Imperio""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0532.txt,"""El Príncipe Rama y el Bosque de las Pruebas""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0533.txt,"""La Reina Amalasuntha y los Viajeros Godos""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0534.txt,"""El Rey Casimiro y la Promesa del Reino""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0535.txt,"""El Príncipe Hiroshi y la Diosa del Sol""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
cuento_0536.txt,"""La Princesa Anna y la Orden del Dannebrog""",Desconocido,princesas_y_castillos,Children Stories Collection (Hugging Face)
